time,perturb,p_null,a_BIClong,a_BICshort,a_TRIlong,a_TRIlat,a_TRImed,a_BRA,a_BRD,a_DELT1,a_DELT2,a_DELT3,a_ECRL,a_ECRB,a_FCR,a_FCU,K_e_xx,K_e_yy,K_e_zz,K_e_xy,K_e_xz,K_e_yz,K_min,K_max,D_e_xx,D_e_yy,D_e_zz,D_e_xy,D_e_xz,D_e_yz,D_min,D_max,K_elv_angle,D_elv_angle,K_shoulder_elv,D_shoulder_elv,K_shoulder_rot,D_shoulder_rot,K_elbow_flexion,D_elbow_flexion,K_pro_sup,D_pro_sup,K_deviation,D_deviation,K_flexion,D_flexion,K_cross
0.65,False,0.02098483806775379,0.02521146783643922,0.02098483806775379,0.8111965495689831,0.02098483806775379,0.02098483806775379,0.09965882033264697,0.16809494913971407,0.2259871766054426,0.587604817855499,0.7735632385311073,0.02098483806775379,0.3583671338642094,0.02098483806775379,0.2463395376703722,20.040011111827006,12.69479997058297,139.44875787744866,2.8761847623423917,17.67236350268147,-13.341910726807491,11.70259359810434,21.032217484305637,0.8189290146010637,0.6713515446446118,6.205628669321604,-0.0015065792262400008,0.608870331872539,-1.02844858528153,0.6713361659796824,0.8189443932659931,6.681360655356479,0.23123232587777415,3.485696010115909,0.1801861953556644,0.12444676823235083,0.0075875012525292145,2.655062291397599,0.12436855845079453,0.036269854834287595,0.001192631013679817,0.9323298126607761,0.042693978301367425,0.5859652373544232,0.024721494646395926,2.2572487769447878
0.66,False,0.0214441695499715,0.025411378431980155,0.0214441695499715,0.8208615317934052,0.0214441695499715,0.0214441695499715,0.09775340809464515,0.17131566499744016,0.22677020979164506,0.5877045091750113,0.782629740362137,0.0214441695499715,0.3603467587540501,0.0214441695499715,0.2480112770590408,20.39151575993024,12.600791875354888,140.36554627349403,2.841990967811885,18.57481963891851,-12.959188707456262,11.674249907095659,21.31805772818947,0.8328098214546701,0.6642803400491845,6.256611630141221,-0.005409189784023144,0.6502449929704502,-1.011259821098753,0.6641069030132997,0.8329832584905549,6.661209521210668,0.2312499979187848,3.5025054103386015,0.18101876344675052,0.12476303184717683,0.007634420417106775,2.681779384353319,0.12573118716240145,0.03671262849149288,0.0012072227655979234,0.9383924569274845,0.042994590965260704,0.5898181808076479,0.024896376776943816,2.2545146924101593
0.67,False,0.022084902205795575,0.025549326718410627,0.022084902205795575,0.829972290536213,0.022084902205795575,0.022084902205795575,0.09581952951193833,0.17446680190117125,0.22786534343355525,0.5871134801697107,0.7911407187162374,0.022084902205795575,0.36283277019794064,0.022084902205795575,0.2500528421449639,20.762954173722115,12.50490634607005,141.31355579958438,2.8275168553281076,19.49988822665591,-12.532170341061443,11.629563162239096,21.638297357553068,0.8473715680454059,0.6568577177487127,6.307995999481326,-0.008417192085077843,0.6926135411057533,-0.991830758705871,0.6564865564824771,0.8477427293116415,6.645611890310753,0.23142325271113254,3.519301138403889,0.18179150702226568,0.12499876319675646,0.00767585811032013,2.709034303639822,0.12709909481984238,0.037186178617066065,0.0012230641690986269,0.9461435033712167,0.04336862080792993,0.5947611478496584,0.02511589528077525,2.2552352613432602
0.68,False,0.02296324351486961,0.025599604830515578,0.02296324351486961,0.838244595335035,0.02296324351486961,0.02296324351486961,0.09384694061181076,0.17749831171105387,0.22939051892136567,0.585535245883255,0.7988017681750815,0.02296324351486961,0.3660006870576695,0.02296324351486961,0.2525946653697562,21.156870727896933,12.40708388911785,142.2969756550543,2.839613610530708,20.45111199004172,-12.050781180614452,11.566318396334436,21.99763622068035,0.8626246712200826,0.6490077116264534,6.359635183968331,-0.010214539787056416,0.7360259770356539,-0.9696608816411134,0.6485203938374916,0.8631119890090444,6.6366659069724765,0.23181936349005947,3.5358810125333924,0.18246922239029298,0.1251175614845349,0.007709377929631149,2.736738445126347,0.12846058360112,0.03769626988927306,0.0012404028164320182,0.9561523966543396,0.04384136997410335,0.60116043199106,0.025395295329460308,2.2609699071690583
0.6900000000000001,False,0.024146323137080428,0.025532000548562826,0.024146323137080428,0.8454602925615379,0.024146323137080428,0.024146323137080428,0.09183478526710916,0.1803645997830105,0.23144344292315008,0.5827444857899214,0.8053871868046223,0.024146323137080428,0.3700946910392738,0.024146323137080428,0.2558175655852221,21.570885269484865,12.307502980201871,143.30906667047626,2.88391574598664,21.42331832002232,-11.503045479662331,11.483047784311424,22.395340465375313,0.8784040943621916,0.6406731092900366,6.410823806651324,-0.01052218838477437,0.7801979126973912,-0.9441322532496919,0.640208296520844,0.8788689071313842,6.635942030797597,0.23248875057172225,3.5520160754610846,0.18301902470949793,0.1250912133070531,0.007733103760609828,2.7650457572288722,0.1298156268019821,0.03825130629823793,0.001259580744593022,0.969187587605262,0.04444721116288527,0.60950807312156,0.025755137490966352,2.273086968373302
0.7000000000000001,False,0.02571180137104297,0.02571180137104297,0.02571180137104297,0.851474811267994,0.02571180137104297,0.02571180137104297,0.08793478118729953,0.18497507276578296,0.23400872742632978,0.5787584060718353,0.8107331076545307,0.02571180137104297,0.375444819017487,0.02571180137104297,0.25996513088416634,22.026023318802615,12.210961252884905,144.5635280674734,2.9649896924545387,22.402587688246783,-10.909207552114573,11.384817659932741,22.85216691175478,0.8954830396050654,0.6320677420831907,6.468257676471594,-0.009222126023871926,0.8248368663342224,-0.9159163552755096,0.6317452717404378,0.8958055099478183,6.644045044794419,0.23345638915840977,3.568127040963555,0.1834659047314925,0.12491797432878676,0.007746393148191243,2.8007089913099357,0.13137070130055573,0.03918628159451006,0.001291004711452818,0.9862596750113151,0.045231618260746724,0.6204484050568413,0.026222442146178193,2.2908937983748
0.71,False,0.027746351439058174,0.027746351439058174,0.027746351439058174,0.8563324160863378,0.027746351439058174,0.027746351439058174,0.07976780791837644,0.193835963649273,0.236972542240198,0.5738560670892819,0.8148963513622332,0.027746351439058174,0.38248299893906573,0.027746351439058174,0.26535520900097315,22.545245589102286,12.125467171338107,146.41382503277777,3.089467377808264,23.287031916051493,-10.327509159070415,11.278314672639878,23.392398087800515,0.9145701772555916,0.6235607196802424,6.543330524846563,-0.006144813328827966,0.8668384139856936,-0.8870232028952957,0.6234310266081764,0.9146998703276576,6.663557686308128,0.23480035737758126,3.584353155629698,0.1838351687367076,0.12467585747136636,0.007751933814667441,2.860550082174712,0.13365250647238197,0.04175559775300409,0.0013734144919797936,1.008659047084669,0.04625297478269196,0.6348009381619889,0.02683168980607737,2.312506743486255
0.72,False,0.030342736133369592,0.030342736133369592,0.030342736133369592,0.8604804954750248,0.030851840585849492,0.030594846609336087,0.0698827935613751,0.20748477592292724,0.24017651344001714,0.5685185550848761,0.8182757409897368,0.030342736133369592,0.3917552143290932,0.030342736133369592,0.2723885586986239,23.09861805134323,12.054896643286755,149.3803007799023,3.2402809288802668,24.10491975682288,-9.807477972957843,11.174385432722994,23.97912926190699,0.9348840526164535,0.6154772639922952,6.654640971743755,-0.0018923759151126603,0.9069993899269054,-0.859546459400559,0.6154660527061275,0.9348952639026211,6.687273882948163,0.23630115004040078,3.601502055985423,0.18420328240926015,0.12436040497429264,0.007751720353051626,2.952886797780982,0.1369734208188112,0.04507257737350986,0.0014798391355701314,1.0379803469213102,0.04758381838955502,0.6535747705999844,0.02762547842605831,2.335749870403944
0.73,False,0.033595270167570176,0.033595270167570176,0.033595270167570176,0.8647465047107724,0.041139857316386086,0.04026234324098117,0.06262528888261412,0.2265879038565706,0.24331299276025656,0.5636363922961317,0.8216760465886956,0.033595270167570176,0.40392621019110403,0.033595270167570176,0.2815519513339022,23.686431548788452,12.01559800077174,155.3029595534173,3.404353048354632,24.786168983554273,-9.53078213120348,11.09515001856868,24.606879530991513,0.9566900917400056,0.608676132979101,6.866984886169001,0.0029201761355325184,0.9431112701805984,-0.8403284611406664,0.6086516315815869,0.9567145931375197,6.710021359759904,0.2377975759759551,3.6208670542095693,0.18470197419122317,0.1240816342149654,0.007753013601648112,3.1283626000008335,0.143117110575403,0.04926712106132107,0.0016144977858555177,1.076125668512846,0.049311060841394146,0.6779692859813783,0.028654574997064163,2.3560574893889
0.74,False,0.03759358682075964,0.03759358682075964,0.03759358682075964,0.8704671483808742,0.0586658081012692,0.05691308068779166,0.05761894847024322,0.25190466026070923,0.24589860966059404,0.5605908980563759,0.8262852653138206,0.03759358682075964,0.4197717121270632,0.03759358682075964,0.29341213262227306,24.30031223388904,12.007600441599822,164.40589322953434,3.5468280448100113,25.367998953493714,-9.530401796827727,11.057641802612661,25.2502708728762,0.9800988536839734,0.6035873842993069,7.190979724541863,0.006811517887739373,0.9767959423671398,-0.8315231987935245,0.6034641965494382,0.9802220414338422,6.723662761233995,0.2390318236774736,3.6443294589410224,0.18552948698883615,0.12400793319828433,0.007767187504989823,3.3930666818143007,0.1523471490478798,0.054467558423688466,0.0017815799087310227,1.1252719259662713,0.05153458151224541,0.7093523129421923,0.029977017962271937,2.3663229770694487
0.75,False,0.04241481110618786,0.04241481110618786,0.04241481110618786,0.8794508725155123,0.0835818218691815,0.08068504245213637,0.054578120997432165,0.28423835898631367,0.24727227140215707,0.5612496932802229,0.8337400025816086,0.04241481110618786,0.44015281648345606,0.04241481110618786,0.30859684110036784,24.92931183447102,12.029792659112443,176.92821690933354,3.621407882061993,25.889256083156955,-9.853711473111087,11.082661427865066,25.876443065718394,1.0052565811903487,0.6006791714686286,7.638347362415394,0.0077791521474593105,1.0099222473617322,-0.8360121710576544,0.6005296503878017,1.0054061022711756,6.7172432592941975,0.2396500156490779,3.6741926058833134,0.18693977164316222,0.12436569407047672,0.007809529981160978,3.7541415438462367,0.16498333659194547,0.06079053302703626,0.001984921550472773,1.1877892461220894,0.054363567144711314,0.7492076172760694,0.031655916488648426,2.356953257206925
0.76,False,0.04811447168788534,0.04811447168788534,0.04811447168788534,0.8940364936902211,0.11598218280729189,0.11166302298050274,0.053285391135522844,0.3243725841494955,0.24667606796462918,0.5679075931978078,0.8462776143264819,0.04811447168788534,0.465968186136837,0.04811447168788534,0.32775971576926355,25.56048577840544,12.072704835677966,193.12280025967885,3.575163989818209,26.394928236307543,-10.552737057509097,11.183649856965209,26.449540757118196,1.0324252785519679,0.5999793765560718,8.222565711612578,0.003553936328783314,1.0448746201190418,-0.8569706334634847,0.5999501714914962,1.0324544836165435,6.679895162472864,0.2393236770417638,3.7115291167227,0.18913032617097683,0.12552784448674223,0.007904372959774648,4.2188115421991315,0.18137153724876542,0.0683287193183394,0.0022276095361553673,1.2661006091826184,0.057910095635738866,0.7990456791372597,0.03375566741897763,2.316229585987393
0.77,False,0.054716738579424634,0.054716738579424634,0.054716738579424634,0.9152291949521769,0.1562430503976967,0.1502025420901114,0.054716738579424634,0.37298897098749906,0.24333076983373328,0.5826132780219597,0.8681087832129678,0.054716738579424634,0.49808322873065813,0.054716738579424634,0.35152846067507965,26.195418310790856,12.128931665070745,213.42547066953392,3.354604276630872,26.958901462159957,-11.673580862102348,11.36987869663478,26.954471279226823,1.062193068696219,0.6015700546729951,8.960577982541668,-0.008249920783278103,1.0849721190880837,-0.8968184874359619,0.6014223430473605,1.0623407803218536,6.600782990346372,0.237673101068577,3.7580635302096996,0.19232425622954144,0.12774831986642793,0.008063740734920735,4.798315040900987,0.20193211312041112,0.07713684170296171,0.0025115289260148692,1.3624825106238974,0.062279898900637155,0.8602777062130367,0.036336563849612445,2.233370708460319
0.78,False,0.06220482075658547,0.06871310032068444,0.06220482075658547,0.9321833559575703,0.28713173164372613,0.2756959097824593,0.06220482075658547,0.4983911767890651,0.23545311281775744,0.6050291814831326,0.894487026570373,0.1058856819559851,0.5984665829845213,0.06220482075658547,0.46540731505378813,26.810926235863874,12.297228252300117,271.8441518709628,2.9411164068024642,26.96967373046856,-15.554394907939933,11.723877820830484,27.384276667333506,1.093378738137162,0.607906728754778,11.02178111618174,-0.028605970903842447,1.1109422547377403,-1.0334345867620676,0.6062269615637245,1.0950585053282156,6.459138702768036,0.23383578098551222,3.7971000545739426,0.19568328359020284,0.13013600679945178,0.008213374537113977,6.424055418784127,0.2587393138756997,0.09480902829860031,0.0030917108538255893,1.8109174997425592,0.08282394159912473,1.0941998101682957,0.04667173342442713,2.085590873826526
0.79,False,0.07051255657660735,0.0799101897151132,0.07051255657660735,0.9457466847660557,0.39184216380065107,0.3760911612433556,0.07051255657660735,0.5987129414312512,0.22915098720321336,0.6229619042553409,0.9155896212562983,0.14682083665380777,0.6787732663876158,0.07051255657660735,0.5565103985562836,27.396616404424293,12.41399308640536,319.317578510605,2.4996982655629543,27.959108761473797,-18.083072422825182,12.00794811225778,27.802661378571873,1.122864862781702,0.6129127616440964,12.697133628797193,-0.04985903159818048,1.1692739085737514,-1.1217250273009562,0.6080836748588179,1.1276939495669804,6.33100594947251,0.23026146492677438,3.8532351668438345,0.19973163581681694,0.13133884649319372,0.008294618271236015,7.7440593606514465,0.30483913657360423,0.1098178579162941,0.003585080158564094,2.1703086024706573,0.09928444991674479,1.2839653556021138,0.055039873856441844,1.96089856594976
0.8,False,0.07951833703030987,0.08886786123065621,0.07951833703030987,0.956597347812844,0.4756105095259421,0.45640736241234314,0.07951833703030987,0.6789703531450001,0.22410928671157812,0.6373080824731077,0.9324716970050385,0.17956896041206588,0.7430186131100914,0.07951833703030987,0.6293928653582799,27.983038725645766,12.389589137562963,358.06341988515027,2.1208855567708085,29.709352463842656,-19.44984178679143,12.106272282024891,28.266355581183838,1.1519529493345273,0.6106876989510385,14.06534186154434,-0.06712672402772633,1.2530647542164892,-1.166311958095349,0.6024870139073131,1.1601536343782528,6.221542034306766,0.22739262002060834,3.892134291912712,0.20249618587705792,0.13242527367807136,0.008370193950748419,8.819488800826266,0.34236987671631347,0.12271230213589888,0.004009345692075347,2.4585637854573297,0.11247859232867638,1.4384926275627448,0.061836217422659136,1.8517306983073676
0.81,False,0.08904247883459492,0.09603399844309062,0.08904247883459492,0.9652778782502747,0.5426251861118534,0.5206603233413625,0.08904247883459492,0.7431762825159993,0.22007592631826992,0.648785025047321,0.9459773576040307,0.2057674594186724,0.7944148904880719,0.08904247883459492,0.687698838799877,28.577964123126947,12.303227297705009,389.8012303154415,1.7812611583976512,32.02408417929142,-19.93143093181693,12.110550332472208,28.770641088359746,1.181030844175453,0.6054916045300959,15.186767406248107,-0.08211924441896404,1.3556371241964391,-1.1782519385478893,0.5940039363933488,1.1925185123122,6.123247310041297,0.22488199865547276,3.9286712571902784,0.20491317910323525,0.13312051419555687,0.008423355554336064,9.698624083846909,0.3730209925614002,0.13390002389157302,0.004377657927137033,2.6899714568699777,0.1230592049791817,1.5648169526798807,0.06737339404084558,1.7559061459123122
0.8200000000000001,False,0.0988489857626424,0.10176690821303833,0.0988489857626424,0.9722223026002191,0.5962369276967274,0.5720626917410144,0.0988489857626424,0.7945410260127981,0.21684923800362332,0.6579665791066917,0.9567818860832243,0.22672625862395754,0.8355319123904558,0.0988489857626424,0.7343436175531544,29.182791487348076,12.182769500899022,415.8818939035383,1.4883665776817336,34.69195574061285,-19.76211244509369,12.053445528177575,29.312115460069524,1.2101140476290662,0.5986271383373931,16.108709817169157,-0.09468848738483236,1.4693880461876727,-1.1663391962885221,0.5843003355365275,1.2244408504299318,6.035220049716769,0.2226829572890566,3.9629489398364277,0.20703801189676407,0.1335349856005499,0.00845985612618665,10.41951250539666,0.3981247069181936,0.14367434356037612,0.004699460942060423,2.875895683852805,0.13154755044584024,1.6684437927891904,0.0718975264760029,1.671473444737806
0.8300000000000001,False,0.10865229765474531,0.10865229765474531,0.10865229765474531,0.9777778420801747,0.6391263214286014,0.6131845859565117,0.10865229765474531,0.835632820810237,0.21426788735190602,0.6653118223541882,0.9654255088665792,0.24349329798818564,0.8684255299123627,0.10865229765474531,0.7716594405557762,29.810404873755374,12.054357759542084,437.59769604615775,1.2565599441922974,37.4087682343251,-19.191537874682002,11.965874462031982,29.898888171265476,1.239380489806973,0.591287334131068,16.875191789314766,-0.10446445399371491,1.5835607961343945,-1.1397599733133714,0.5748651075879243,1.2558027163501166,5.964272074096996,0.22098428749505813,3.994529276356699,0.2088892353384409,0.1338287669045927,0.008486613560340028,11.027407831651452,0.4192096576484285,0.1538814658282549,0.005032697649885135,3.0253720731252995,0.13835958366826367,1.7536549809800124,0.0756013370276748,1.5977430590235095
0.84,True,0.11812914825857092,0.11812914825857092,0.11812914825857092,0.9822222736641391,0.6734378434919723,0.646082093636827,0.11812914825857092,0.8685062566481875,0.2122028068305321,0.6711880169521853,0.972340407093263,0.25690692947956795,0.8947404239298875,0.11812914825857092,0.8015120989578731,30.45267319367652,11.937812212912608,455.94854840992707,1.0862089944417808,39.939067330684324,-18.437278925976003,11.874305558143346,30.51617984844578,1.2684008958508124,0.5844511300855147,17.52092432121762,-0.11162217726494802,1.689717599417614,-1.106729237853394,0.5666950982833553,1.2861569276529718,5.914428480025583,0.21989770925895516,4.023502180442378,0.21051106336343284,0.13410325831703773,0.008508436698470637,11.553450975314078,0.4373422045897532,0.16550225161216986,0.005408426846065676,3.145582985698215,0.1438270342639884,1.8237593766423992,0.07863491152018279,1.534152143896987
0.85,True,0.12693508311182636,0.12693508311182636,0.12693508311182636,0.9857778189312292,0.7008908262096069,0.6723960078727491,0.12693508311182636,0.8948050053180518,0.21055074241336014,0.6758889726304877,0.9778723256745501,0.26763783467258173,0.9157923391435039,0.12693508311182636,0.8253942256792229,31.039641901245137,11.83765270047941,471.14103714648,0.9577674432313688,42.222446541065956,-17.624628214702486,11.789998908890741,31.087295692833806,1.2946122853485005,0.5784911621545485,18.05450642813205,-0.11689632099824797,1.784712842090294,-1.0722785517403353,0.5598925732798186,1.3132108742232305,5.876017113690085,0.21909923402560988,4.049112008024569,0.211895085618582,0.13432037222625004,0.008525408134550506,11.992177237901538,0.4524233676420928,0.17613011042824386,0.0057515082381375355,3.242233783178877,0.14821434975944625,1.8812986891182772,0.08111461402038737,1.480421394524646
0.86,True,0.13472459733599737,0.13472459733599737,0.13472459733599737,0.9886222551449816,0.7228542075080566,0.6934460577251373,0.13472459733599737,0.9158440042537443,0.20922909087860453,0.6796497371731017,0.9822978605391387,0.2762225588280649,0.9326338713142626,0.13472459733599737,0.8444999270574515,31.542696973645462,11.761231610962254,483.60955979667847,0.8606040488626268,44.141472245279914,-16.896735352045194,11.723861134969239,31.580067449638477,1.3168706058715327,0.5738497917809011,18.491762721478498,-0.12082406486632181,1.8641644690194012,-1.0419362381340196,0.554696101174798,1.3360242964776359,5.847961626238075,0.21854258609672345,4.070836671292978,0.213041769209963,0.13451471085747826,0.00853958677024189,12.353973003601741,0.46483433978685906,0.18544031390348736,0.006051758682072298,3.3198622921242857,0.15173232517779187,1.9282232478650974,0.083130517369621,1.4363792554927366
0.87,True,0.14117332400673857,0.14117332400673857,0.14117332400673857,0.99089780411589,0.7404258415044483,0.7102850879568691,0.14117332400673857,0.9326752034023853,0.2081717696504059,0.6826583488075161,0.9858382884310841,0.28309033815193396,0.9461070970507437,0.14117332400673857,0.8597844881596086,31.955665674117395,11.702772475814408,493.69864106654455,0.7874373100157203,45.7243155958968,-16.273648288657466,11.67220286730572,31.986235282626083,1.3350819972984174,0.5702552213818999,18.845311257872442,-0.1237403987158173,1.929344179394728,-1.0162709188362524,0.5507336823133286,1.3546035363669886,5.826541844432261,0.21812370022986866,4.088578416358034,0.21396902096510426,0.1346806856256468,0.008551262067055688,12.646272091025756,0.4748534798546412,0.19311773467873694,0.006299316013111468,3.382104926694414,0.15454907356514772,1.9660477549128605,0.0847526099371876,1.4010021605243899
0.88,True,0.1460003204819247,0.1460003204819247,0.1460003204819247,0.9927182432923957,0.7544840098219372,0.7237553762009503,0.1460003204819247,0.9461401627211303,0.20732591266770561,0.6850652381148874,0.9886706307448673,0.2885845616110423,0.9568856776398238,0.1460003204819247,0.872012137041366,32.28269340450091,11.655502643454792,501.6745861520695,0.7332959459793054,47.05494990141445,-15.73605234008409,11.629466859495423,32.308729188460276,1.3496159662591993,0.5673681750233927,19.125123606477352,-0.12587476292718133,1.9836801390537862,-0.9943703143689705,0.5476120910057598,1.3693720502768323,5.807705481420666,0.21773318946748288,4.102378839002996,0.21469781623721126,0.1348020429347438,0.008560196018279523,12.87464950210827,0.4826922065388795,0.19888554848257928,0.006485534159895889,3.431870761432351,0.1567988513094319,1.9959621479130738,0.08603595675688752,1.3731338050822453
0.89,True,0.14898833197383166,0.14898833197383166,0.14898833197383166,0.9941745946339162,0.7657313359275951,0.734530746559942,0.14898833197383166,0.9569121301759242,0.206649227081212,0.6869907495604831,0.9909365045949786,0.2929799403790208,0.9655085421108671,0.14898833197383166,0.8817942561476115,32.53241965534064,11.613222589925547,507.7701907785239,0.6953297095516922,48.229512693365315,-15.250333317246314,11.590136119715039,32.55550612555115,1.361010620217371,0.5648689346292575,19.339935828944327,-0.12735837485460472,2.0310264681196912,-0.9748066563205734,0.5449917525106743,1.3808878023359543,5.787856557402013,0.21727504062775904,4.112345034192142,0.21524844191984896,0.13486190073957105,0.008566047447408028,13.043674565853689,0.48852354515704294,0.20253014214454768,0.006603765821572927,3.471489582755204,0.15858914550694947,2.018926845948481,0.08702493350103095,1.351691986216476
0.9,True,0.15,0.15,0.15,0.9953396757067364,0.7747299169977183,0.7431502600502014,0.15,0.9655297041397147,0.20610787861297347,0.6885311587100861,0.9927492036759828,0.2964962433718148,0.9724068336879276,0.15,0.8896199514177584,32.717494935759944,11.57036435303878,512.1733166103285,0.6723480104284398,49.34936824780276,-14.772021068917345,11.549009407899595,32.73884988089913,1.369948401000221,0.5624583524964786,19.496753288178944,-0.1282458698516646,2.0754186461123827,-0.9557493230021652,0.5425796666681015,1.389827086828598,5.76387783246568,0.21666770115930173,4.1186793907163395,0.21564204350859165,0.13484361082984553,0.008568414303775132,13.15755170867401,0.4925039248285514,0.2039202995634827,0.006649973597286202,3.5028359491363967,0.1600063430342072,2.035751626658123,0.08775661354291332,1.3356201742575524
0.91,True,0.14979766639476633,0.15019421789198317,0.14979766639476633,0.9962717405653891,0.7819687446678898,0.7500828298640981,0.14979766639476633,0.9724237633115589,0.2057204786349704,0.6896553103658345,0.9941993629404129,0.29965403432025667,0.9779254669502216,0.14979766639476633,0.8962737465164625,32.87834812291094,11.525932577675258,515.4468020939906,0.666806817869348,50.46992077745031,-14.258607876351473,11.505129378228862,32.89915132235734,1.3779759182338984,0.5599691003670575,19.61478079424142,-0.1284209330912019,2.11944432916147,-0.9353527586182522,0.5402817996097107,1.3976632189912452,5.738551675116114,0.21601805870857035,4.122838299656828,0.2159310522989653,0.13476448902673346,0.00856785427597015,13.236538466432059,0.49530673246001916,0.20419714810616293,0.006660520668870669,3.5292375219391543,0.16120121601869053,2.0486671549955915,0.08832695610618736,1.3235542638290436
0.92,True,0.14903819721219833,0.15089057042589477,0.14903819721219877,0.9970173924517269,0.7869089180453406,0.7548112407857477,0.14903819721232575,0.9779390106485772,0.20637959638626696,0.6892519608571344,0.9953594903517256,0.29996035085696854,0.9823403735590865,0.14903819721219833,0.8998840464189248,33.09279906833963,11.494198932079398,517.7806646107434,0.7298909283912405,51.67495173186707,-13.59384271610166,11.46956151291484,33.117436487504186,1.3876792931560484,0.5576459871710121,19.698750225515518,-0.12574223726773545,2.1663145333837983,-0.9087728965720474,0.5390153958575071,1.4063098844695534,5.730157399729474,0.21598505593587647,4.128595400757052,0.2161838835802483,0.13463600800444706,0.008564245975395986,13.2891084742739,0.4971577079917738,0.20453584840215353,0.00667224965745809,3.5422846191393216,0.1617960450097817,2.05557272817979,0.08862411537975035,1.3255544371978898
0.93,True,0.14746522257110636,0.14894712114222358,0.14746522257110672,0.997613913961381,0.7685396827905175,0.7371825597494,0.1474652225712569,0.9667503992103735,0.21809245620740064,0.6736274767927234,0.9873905345713957,0.2682029454869235,0.9858722988458993,0.14746522257110636,0.8744249687072158,33.70519696299815,11.631186300627597,509.9487338515124,1.409617264510629,53.11381123615868,-11.777348101111585,11.541534114255382,33.794849149370364,1.4080625980457417,0.5593129193317123,19.420983299200095,-0.0971024985374536,2.217270523265932,-0.8360366097240649,0.5483454801290768,1.4190300372483773,5.89470991531752,0.22221884765748648,4.159629300634003,0.21640642915209604,0.13390875237791502,0.008535377909235487,13.04675899940643,0.48863985138456484,0.20203186351359192,0.006588061071572785,3.4279511901419855,0.15665915406469402,2.0154777100868975,0.08666964194596377,1.4700829873201164
0.94,True,0.14491709752408458,0.14610261638097835,0.14491709752499804,0.9980911311691048,0.7431004415020964,0.7127725946670744,0.1449170975245589,0.9453328365436762,0.23058844473855458,0.6555097412274492,0.973363547496866,0.24150727585681808,0.9886978390763288,0.14491709752408458,0.8531697731675523,34.3174497545638,11.7666691387739,498.8002829771649,2.1699341820406257,54.61377583376673,-9.660839620492233,11.559766951275792,34.52435194206191,1.4286690458394113,0.5604417462819054,19.035731812690482,-0.06479570352486032,2.2714878731104617,-0.751263360863407,0.555632687466638,1.4334781046546787,6.054229066326807,0.22839722490045541,4.1878524410784435,0.21640908690880717,0.13278855955534888,0.008492006753877646,12.710625659816115,0.4770832251904439,0.19836217980430415,0.006467878042651997,3.3319470133962112,0.15234397178252426,1.9805409495835757,0.08497963920994583,1.6247738050165987
0.95,True,0.1413206946420124,0.14226910972800974,0.14132069464236371,0.9947629077524001,0.7173131766725933,0.6880281692155498,0.1413206946420124,0.9212612050265137,0.245744828807551,0.6302931737469047,0.949160352031615,0.21859283730781975,0.9909582712610631,0.14132069464283895,0.8346926874606253,34.98571153601813,11.92192258704911,486.9213156940164,3.1382723261301804,56.43853780232198,-7.097044252151878,11.502526613904088,35.40510750916315,1.4504747328923566,0.5610455665549381,18.621686489393912,-0.02300212560336972,2.3367912712596146,-0.6464054429188142,0.5604510904567243,1.4510692089905703,6.232210513413552,0.235378751913771,4.210240033914141,0.21573145104176897,0.1307543868982815,0.008400762783404285,12.345840428495652,0.46448953433179174,0.19354267930287872,0.006311903325054528,3.2486799101656705,0.148589630765511,1.9486792410497689,0.08344990394277312,1.815136194821371
0.96,True,0.13668238536532415,0.13744111743412202,0.13668238536709662,0.9801959377578547,0.7060821178515337,0.6772431390294726,0.13668238536532415,0.9108194651981558,0.2658638225884973,0.5913558553868574,0.9126140867339577,0.19850009949916234,0.9927666170088505,0.13668238536598537,0.8174322930005294,35.788746956499715,12.123107977212166,480.1576097669732,4.481476988017257,59.076401079898105,-3.9396713578320646,11.30289411241394,36.60896082129794,1.474480742866655,0.5610979144816671,18.359861641477163,0.036083116133270275,2.4272006384682605,-0.5120560552139226,0.5596746715554141,1.4759039857929082,6.458673763471579,0.24422901010080234,4.218930805490698,0.21354223280127332,0.12707259781439206,0.008205661699557899,12.10168952278414,0.45551623765006866,0.18782455167239467,0.006127720468717015,3.172720383663879,0.14513527887219185,1.9178188435008368,0.08197434136920695,2.0740852030849064
0.97,False,0.1310763678232084,0.1316833534783758,0.13107636782503415,0.9596645112788071,0.7212291358369995,0.6917538049865758,0.1310763678232084,0.9286555721551845,0.2893576305026425,0.5421463989866172,0.8626691975074287,0.18387599443429953,0.9942132935921479,0.13107636782373736,0.8031187358382924,36.70504354058649,12.37361459268991,484.06591025779846,6.103653421724325,62.850011671630554,-0.42965489395599166,10.928333741014068,38.15032439226233,1.500845311958884,0.561788246040357,18.446677882267007,0.10828350924174743,2.554553283805571,-0.3594474549979808,0.549463729163277,1.513169828835964,6.705160728139361,0.2539856883331752,4.216343249754066,0.21029624414107417,0.12215367941512979,0.007942608773301335,12.124925566486056,0.45531905044923815,0.18155360929048248,0.00592652937223988,3.1128851881266555,0.1423646465162127,1.8910598614646243,0.08069768287682237,2.37964464898354
